VIN,body_exit_time,body_cycle_min,body_extra_delay_min,actual_body_sequence
VIN0037107,10/4/2024 7:06,5.105762,0,37107
VIN0037108,10/4/2024 7:10,4.1660791,0,37108
VIN0037109,10/4/2024 7:15,4.187051,0,37109
VIN0037110,10/4/2024 7:19,3.9180343,0,37110
VIN0037111,10/4/2024 7:24,4.8549822,0,37111
VIN0037112,10/4/2024 7:29,4.544121,0,37112
VIN0037113,10/4/2024 7:34,4.0154095,0,37113
VIN0037114,10/4/2024 7:38,3.9577869,0,37114
VIN0037115,10/4/2024 7:43,3.7141322,0,37115
VIN0037116,10/4/2024 7:48,4.1962115,0,37116
VIN0037117,10/4/2024 7:52,4.032005,0,37117
VIN0037118,10/4/2024 7:57,4.6686325,0,37118
VIN0037119,10/4/2024 8:02,3.7504385,0,37119
VIN0037120,10/4/2024 8:06,4.1387393,0,37120
VIN0037121,10/4/2024 8:11,3.7125874,0,37121
VIN0037122,10/4/2024 8:16,3.4229744,0,37122
VIN0037123,10/4/2024 8:20,4.5144763,0,37123
VIN0037124,10/4/2024 8:25,3.8690601,0,37124
VIN0037126,10/4/2024 8:34,3.5767668,0,37125
VIN0037127,10/4/2024 8:39,3.924911,0,37126
VIN0037128,10/4/2024 8:44,4.3905952,0,37127
VIN0037129,10/4/2024 8:49,4.5829027,0,37128
VIN0037130,10/4/2024 8:53,4.9617975,0,37129
VIN0037131,10/4/2024 8:58,4.5493366,0,37130
VIN0037133,10/4/2024 9:07,3.5237744,0,37131
VIN0037134,10/4/2024 9:12,3.5793309,0,37132
VIN0037125,10/4/2024 9:17,4.0213968,46.7057472,37133
VIN0037135,10/4/2024 9:18,3.9818098,0,37134
VIN0037136,10/4/2024 9:22,4.5048781,0,37135
VIN0037132,10/4/2024 9:24,4.113693,21.1142058,37136
VIN0037137,10/4/2024 9:26,3.8542471,0,37137
VIN0037138,10/4/2024 9:31,3.3652665,0,37138
VIN0037139,10/4/2024 9:35,3.9858537,0,37139
VIN0037140,10/4/2024 9:40,4.5275413,0,37140
VIN0037141,10/4/2024 9:45,3.8999198,0,37141
VIN0037142,10/4/2024 9:49,3.8676547,0,37142
VIN0037143,10/4/2024 9:54,3.8058696,0,37143
VIN0037144,10/4/2024 9:59,3.8352464,0,37144
VIN0037145,10/4/2024 10:04,3.6807788,0,37145
VIN0037146,10/4/2024 10:08,4.6354054,0,37146
VIN0037147,10/4/2024 10:13,4.0731757,0,37147
VIN0037148,10/4/2024 10:17,3.8029416,0,37148
VIN0037149,10/4/2024 10:22,3.9903472,0,37149
VIN0037150,10/4/2024 10:27,3.8657065,0,37150
VIN0037151,10/4/2024 10:32,5.0008248,0,37151
VIN0037152,10/4/2024 10:36,3.949255,0,37152
VIN0037153,10/4/2024 10:41,3.4868258,0,37153
VIN0037154,10/4/2024 10:46,4.672137,0,37154
VIN0037155,10/4/2024 10:51,4.1172226,0,37155
VIN0037157,10/4/2024 11:00,4.3099952,0,37156
VIN0037156,10/4/2024 11:04,4.3092093,8.0969193,37157
VIN0037158,10/4/2024 11:05,4.3560367,0,37158
VIN0037159,10/4/2024 11:09,4.0741512,0,37159
VIN0037160,10/4/2024 11:14,3.8621765,0,37160
VIN0037161,10/4/2024 11:19,3.9622337,0,37161
VIN0037162,10/4/2024 11:23,3.6188452,0,37162
VIN0037163,10/4/2024 11:28,4.1100992,0,37163
VIN0037164,10/4/2024 11:33,4.1332258,0,37164
VIN0037165,10/4/2024 11:37,5.2544577,0,37165
VIN0037166,10/4/2024 11:42,3.5924383,0,37166
VIN0037167,10/4/2024 11:47,3.7321176,0,37167
VIN0037168,10/4/2024 11:52,3.1025388,0,37168
VIN0037169,10/4/2024 11:57,3.3920959,0,37169
VIN0037170,10/4/2024 12:01,4.0617536,0,37170
VIN0037171,10/4/2024 12:06,4.7521796,0,37171
VIN0037172,10/4/2024 12:11,4.7179159,0,37172
VIN0037174,10/4/2024 12:20,3.5079212,0,37173
VIN0037175,10/4/2024 12:24,3.6971457,0,37174
VIN0037176,10/4/2024 12:30,3.9901723,0,37175
VIN0037177,10/4/2024 12:34,5.5724963,0,37176
VIN0037178,10/4/2024 12:39,3.8613611,0,37177
VIN0037179,10/4/2024 12:43,3.9551637,0,37178
VIN0037180,10/4/2024 12:48,3.8481165,0,37179
VIN0037181,10/4/2024 12:53,4.9498876,0,37180
VIN0037183,10/4/2024 13:02,4.4793841,0,37181
VIN0037184,10/4/2024 13:07,4.2717885,0,37182
VIN0037185,10/4/2024 13:11,3.7718445,0,37183
VIN0037173,10/4/2024 13:13,4.7654765,58.1698394,37184
VIN0037186,10/4/2024 13:16,3.7247115,0,37185
VIN0037187,10/4/2024 13:21,3.3672156,0,37186
VIN0037188,10/4/2024 13:26,3.5206263,0,37187
VIN0037182,10/4/2024 13:28,3.8314289,30.7564571,37188
VIN0037189,10/4/2024 13:30,3.6985202,0,37189
VIN0037190,10/4/2024 13:35,4.2612744,0,37190
VIN0037191,10/4/2024 13:40,4.1743618,0,37191
VIN0037192,10/4/2024 13:44,4.5121959,0,37192
VIN0037193,10/4/2024 13:49,4.3354205,0,37193
VIN0037194,10/4/2024 13:54,4.5291206,0,37194
VIN0037195,10/4/2024 13:58,3.7173669,0,37195
VIN0037196,10/4/2024 14:03,5.0329318,0,37196
VIN0037197,10/4/2024 14:08,4.6292056,0,37197
VIN0037198,10/4/2024 14:13,4.0411162,0,37198
VIN0037199,10/4/2024 14:18,5.4091807,0,37199
VIN0037200,10/4/2024 14:22,4.0022378,0,37200
VIN0037201,10/4/2024 14:26,4.4998113,0,37201
VIN0037202,10/4/2024 14:31,4.963902,0,37202
VIN0037203,10/4/2024 14:36,4.4968437,0,37203
VIN0037204,10/4/2024 14:41,4.9604549,0,37204
VIN0037205,10/4/2024 14:45,4.2288068,0,37205
VIN0037206,10/4/2024 14:50,3.7247602,0,37206
VIN0037207,10/4/2024 14:55,3.8744941,0,37207
VIN0037208,10/4/2024 14:59,3.7939718,0,37208
VIN0037209,10/4/2024 15:04,4.0556722,0,37209
VIN0037210,10/4/2024 15:09,3.7134595,0,37210
VIN0037211,10/4/2024 15:13,4.6656973,0,37211
VIN0037212,10/4/2024 15:18,4.8735803,0,37212
VIN0037213,10/4/2024 15:23,4.7432801,0,37213
VIN0037214,10/4/2024 15:28,3.7646334,0,37214
VIN0037215,10/4/2024 15:32,3.2994604,0,37215
VIN0037216,10/4/2024 15:36,3.9695089,0,37216
VIN0037217,10/4/2024 15:41,4.0544564,0,37217
VIN0037218,10/4/2024 15:46,4.3268271,0,37218
VIN0037220,10/4/2024 15:55,4.0278035,0,37219
VIN0037221,10/4/2024 16:00,4.8781365,0,37220
VIN0037222,10/4/2024 16:05,3.9452283,0,37221
VIN0037223,10/4/2024 16:09,3.9943585,0,37222
VIN0037224,10/4/2024 16:14,4.5133989,0,37223
VIN0037225,10/4/2024 16:19,4.5034009,0,37224
VIN0037226,10/4/2024 16:24,4.0718781,0,37225
VIN0037228,10/4/2024 16:33,3.6338971,0,37226
VIN0037229,10/4/2024 16:38,3.8910266,0,37227
VIN0037230,10/4/2024 16:42,4.3212805,0,37228
VIN0037231,10/4/2024 16:47,4.3667244,0,37229
VIN0037232,10/4/2024 16:52,3.6926332,0,37230
VIN0037219,10/4/2024 16:53,3.6398472,62.1728563,37231
VIN0037233,10/4/2024 16:56,4.4181154,0,37232
VIN0037234,10/4/2024 17:01,4.0173932,0,37233
VIN0037235,10/4/2024 17:06,3.3924648,0,37234
VIN0037236,10/4/2024 17:11,3.7664299,0,37235
VIN0037237,10/4/2024 17:15,4.8361384,0,37236
VIN0037239,10/4/2024 17:24,4.0149066,0,37237
VIN0037238,10/4/2024 17:26,4.0563626,6.0849594,37238
VIN0037227,10/4/2024 17:36,3.9045548,67.9097103,37239
VIN0037240,10/4/2024 18:13,4.4464742,44.2406926,37240
VIN0037241,10/5/2024 6:04,5.0105246,0,37241
VIN0037242,10/5/2024 6:08,4.5446412,0,37242
VIN0037243,10/5/2024 6:13,4.7731713,0,37243
VIN0037244,10/5/2024 6:18,3.1846635,0,37244
VIN0037245,10/5/2024 6:22,3.7564919,0,37245
VIN0037246,10/5/2024 6:27,3.6696299,0,37246
VIN0037247,10/5/2024 6:32,4.0623201,0,37247
VIN0037248,10/5/2024 6:36,3.5310886,0,37248
VIN0037249,10/5/2024 6:41,4.7692374,0,37249
VIN0037250,10/5/2024 6:45,4.569612,0,37250
VIN0037251,10/5/2024 6:49,4.7438707,0,37251
VIN0037252,10/5/2024 6:55,3.8203351,0,37252
VIN0037253,10/5/2024 6:59,3.9412735,0,37253
VIN0037254,10/5/2024 7:04,4.9435607,0,37254
VIN0037255,10/5/2024 7:08,5.1392691,0,37255
VIN0037256,10/5/2024 7:12,4.3818454,0,37256
VIN0037257,10/5/2024 7:17,3.4267518,0,37257
VIN0037258,10/5/2024 7:22,4.2705767,0,37258
VIN0037259,10/5/2024 7:26,3.3293196,0,37259
VIN0037260,10/5/2024 7:31,3.7333273,0,37260
VIN0037261,10/5/2024 7:35,4.7794417,0,37261
VIN0037262,10/5/2024 7:39,3.3280325,0,37262
VIN0037263,10/5/2024 7:44,4.301101,0,37263
VIN0037264,10/5/2024 7:49,4.4976476,0,37264
VIN0037265,10/5/2024 7:53,4.8726364,0,37265
VIN0037266,10/5/2024 7:58,4.5580844,0,37266
VIN0037268,10/5/2024 8:07,3.8468168,0,37267
VIN0037267,10/5/2024 8:15,3.9276226,12.4463811,37268
VIN0037270,10/5/2024 8:16,4.0422554,0,37269
VIN0037271,10/5/2024 8:21,3.9820902,0,37270
VIN0037272,10/5/2024 8:25,3.585052,0,37271
VIN0037273,10/5/2024 8:30,3.342211,0,37272
VIN0037274,10/5/2024 8:34,3.675656,0,37273
VIN0037269,10/5/2024 8:41,3.6911458,29.054896,37274
VIN0037276,10/5/2024 8:43,4.6345994,0,37275
VIN0037277,10/5/2024 8:48,4.1160569,0,37276
VIN0037275,10/5/2024 8:52,4.6440179,12.7242303,37277
VIN0037278,10/5/2024 8:53,3.6223503,0,37278
VIN0037279,10/5/2024 8:57,4.4071333,0,37279
VIN0037280,10/5/2024 9:01,4.1842121,0,37280
VIN0037281,10/5/2024 9:06,3.6716206,0,37281
VIN0037282,10/5/2024 9:11,3.1350582,0,37282
VIN0037283,10/5/2024 9:15,3.8448225,0,37283
VIN0037284,10/5/2024 9:20,4.3619832,0,37284
VIN0037285,10/5/2024 9:24,3.061623,0,37285
VIN0037286,10/5/2024 9:29,4.3593362,0,37286
VIN0037287,10/5/2024 9:33,4.9797299,0,37287
VIN0037288,10/5/2024 9:38,4.1977864,0,37288
VIN0037289,10/5/2024 9:43,4.2893196,0,37289
VIN0037290,10/5/2024 9:47,5.1199946,0,37290
VIN0037292,10/5/2024 9:56,3.9022429,0,37291
VIN0037293,10/5/2024 10:01,3.692378,0,37292
VIN0037294,10/5/2024 10:06,4.5806481,0,37293
VIN0037295,10/5/2024 10:09,4.6239159,0,37294
VIN0037296,10/5/2024 10:14,4.4852615,0,37295
VIN0037291,10/5/2024 10:16,4.1852832,24.4537109,37296
VIN0037297,10/5/2024 10:19,4.9259501,0,37297
VIN0037298,10/5/2024 10:24,4.6214293,0,37298
VIN0037299,10/5/2024 10:28,4.248446,0,37299
VIN0037300,10/5/2024 10:33,4.4789743,0,37300
VIN0037301,10/5/2024 10:37,4.3781365,0,37301
VIN0037302,10/5/2024 10:42,5.5644276,0,37302
VIN0037303,10/5/2024 10:46,4.2921959,0,37303
VIN0037304,10/5/2024 10:51,3.1121993,0,37304
VIN0037305,10/5/2024 10:55,4.6650653,0,37305
VIN0037306,10/5/2024 11:00,3.5115405,0,37306
VIN0037307,10/5/2024 11:04,4.1828254,0,37307
VIN0037308,10/5/2024 11:09,3.8244989,0,37308
VIN0037309,10/5/2024 11:14,4.7870853,0,37309
VIN0037310,10/5/2024 11:18,4.414823,0,37310
VIN0037311,10/5/2024 11:23,3.6433354,0,37311
VIN0037312,10/5/2024 11:27,4.6860489,0,37312
VIN0037313,10/5/2024 11:32,3.9832727,0,37313
VIN0037314,10/5/2024 11:37,4.765502,0,37314
VIN0037315,10/5/2024 11:41,4.2935068,0,37315
VIN0037316,10/5/2024 11:46,3.5021281,0,37316
VIN0037317,10/5/2024 11:50,4.1434144,0,37317
VIN0037318,10/5/2024 11:54,4.7198718,0,37318
VIN0037319,10/5/2024 11:59,4.5743664,0,37319
VIN0037320,10/5/2024 12:04,4.1197235,0,37320
VIN0037321,10/5/2024 12:08,3.9008772,0,37321
VIN0037322,10/5/2024 12:13,3.771045,0,37322
VIN0037323,10/5/2024 12:17,4.1782561,0,37323
VIN0037324,10/5/2024 12:22,4.1688272,0,37324
VIN0037326,10/5/2024 12:31,3.8961819,0,37325
VIN0037327,10/5/2024 12:35,4.1482687,0,37326
VIN0037328,10/5/2024 12:40,3.9249877,0,37327
VIN0037329,10/5/2024 12:44,3.1797269,0,37328
VIN0037330,10/5/2024 12:49,3.7532552,0,37329
VIN0037331,10/5/2024 12:54,4.1730638,0,37330
VIN0037325,10/5/2024 12:55,3.7957898,28.4451801,37331
VIN0037332,10/5/2024 12:58,3.7924514,0,37332
VIN0037333,10/5/2024 13:03,4.0928447,0,37333
VIN0037334,10/5/2024 13:07,4.0578055,0,37334
VIN0037335,10/5/2024 13:11,4.41255,0,37335
VIN0037336,10/5/2024 13:16,4.0450398,0,37336
VIN0037337,10/5/2024 13:21,3.9724379,0,37337
VIN0037338,10/7/2024 6:04,4.2175656,0,37338
VIN0037339,10/7/2024 6:10,3.9911224,0,37339
VIN0037340,10/7/2024 6:14,4.5745437,0,37340
VIN0037341,10/7/2024 6:20,4.5134987,0,37341
VIN0037342,10/7/2024 6:25,3.931121,0,37342
VIN0037343,10/7/2024 6:30,4.4653716,0,37343
VIN0037344,10/7/2024 6:35,4.0158663,0,37344
VIN0037345,10/7/2024 6:40,4.1293912,0,37345
VIN0037346,10/7/2024 6:45,5.0950569,0,37346
VIN0037347,10/7/2024 6:50,4.644965,0,37347
VIN0037349,10/7/2024 7:00,3.7328964,0,37348
VIN0037350,10/7/2024 7:05,3.9405383,0,37349
VIN0037351,10/7/2024 7:10,4.5825286,0,37350
VIN0037352,10/7/2024 7:16,3.6822554,0,37351
VIN0037348,10/7/2024 7:19,4.4225348,23.9323709,37352
VIN0037353,10/7/2024 7:21,4.933104,0,37353
VIN0037354,10/7/2024 7:26,3.3593479,0,37354
VIN0037355,10/7/2024 7:31,4.3724664,0,37355
VIN0037356,10/7/2024 7:36,3.877626,0,37356
VIN0037357,10/7/2024 7:41,3.5151176,0,37357
VIN0037358,10/7/2024 7:46,4.8793324,0,37358
VIN0037359,10/7/2024 7:51,4.2462414,0,37359
VIN0037360,10/7/2024 7:56,4.6043255,0,37360
VIN0037361,10/7/2024 8:01,3.4353848,0,37361
VIN0037362,10/7/2024 8:06,4.1961585,0,37362
VIN0037363,10/7/2024 8:11,4.1632982,0,37363
VIN0037364,10/7/2024 8:17,3.1871664,0,37364
VIN0037365,10/7/2024 8:22,4.1614456,0,37365
VIN0037366,10/7/2024 8:27,3.8086863,0,37366
VIN0037367,10/7/2024 8:32,4.6083805,0,37367
VIN0037368,10/7/2024 8:37,4.9356751,0,37368
VIN0037369,10/7/2024 8:42,3.4122043,0,37369
VIN0037370,10/7/2024 8:47,3.4092055,0,37370
VIN0037371,10/7/2024 8:52,4.4907364,0,37371
VIN0037372,10/7/2024 8:57,4.0425583,0,37372
VIN0037373,10/7/2024 9:02,4.968362,0,37373
VIN0037374,10/7/2024 9:08,3.917021,0,37374
VIN0037375,10/7/2024 9:13,5.4401365,0,37375
VIN0037376,10/7/2024 9:18,4.1121752,0,37376
VIN0037378,10/7/2024 9:28,3.8617766,0,37377
VIN0037379,10/7/2024 9:33,4.1891972,0,37378
VIN0037380,10/7/2024 9:39,4.761191,0,37379
VIN0037377,10/7/2024 9:42,3.7823987,19.0652683,37380
VIN0037381,10/7/2024 9:43,4.2340671,0,37381
VIN0037382,10/7/2024 9:48,3.8163442,0,37382
VIN0037383,10/7/2024 9:54,3.1705507,0,37383
VIN0037384,10/7/2024 9:58,4.7655176,0,37384
VIN0037385,10/7/2024 10:04,3.6322015,0,37385
VIN0037386,10/7/2024 10:08,4.2042865,0,37386
VIN0037387,10/7/2024 10:14,4.0856194,0,37387
VIN0037388,10/7/2024 10:19,3.7423897,0,37388
VIN0037389,10/7/2024 10:24,3.7864565,0,37389
VIN0037390,10/7/2024 10:29,4.6307477,0,37390
VIN0037391,10/7/2024 10:34,3.9503583,0,37391
VIN0037392,10/7/2024 10:39,4.4923568,0,37392
VIN0037393,10/7/2024 10:44,3.5961081,0,37393
VIN0037394,10/7/2024 10:50,4.4212376,0,37394
VIN0037395,10/7/2024 10:54,4.0690172,0,37395
VIN0037396,10/7/2024 11:00,3.7819313,0,37396
VIN0037397,10/7/2024 11:04,3.562063,0,37397
VIN0037398,10/7/2024 11:10,4.1874211,0,37398
VIN0037399,10/7/2024 11:15,4.0056869,0,37399
VIN0037400,10/7/2024 11:20,4.15425,0,37400
VIN0037401,10/7/2024 11:25,4.1618158,0,37401
VIN0037402,10/7/2024 11:30,3.3837915,0,37402
VIN0037403,10/7/2024 11:35,4.9782707,0,37403
VIN0037404,10/7/2024 11:40,4.3880935,0,37404
VIN0037405,10/7/2024 11:45,4.6495037,0,37405
VIN0037406,10/7/2024 11:50,5.2934507,0,37406
VIN0037407,10/7/2024 11:55,4.019522,0,37407
VIN0037408,10/7/2024 12:00,4.7723407,0,37408
VIN0037409,10/7/2024 12:05,4.3058347,0,37409
VIN0037410,10/7/2024 12:10,4.5057494,0,37410
VIN0037411,10/7/2024 12:16,4.4578273,0,37411
VIN0037412,10/7/2024 12:21,3.4001889,0,37412
VIN0037413,10/7/2024 12:26,3.7922507,0,37413
VIN0037414,10/7/2024 12:31,4.265926,0,37414
VIN0037415,10/7/2024 12:36,4.1105573,0,37415
VIN0037416,10/7/2024 12:41,4.1995625,0,37416
VIN0037417,10/7/2024 12:46,3.9192935,0,37417
VIN0037418,10/7/2024 12:51,4.3802358,0,37418
VIN0037419,10/7/2024 12:57,3.7556046,0,37419
VIN0037420,10/7/2024 13:01,4.2450137,0,37420
VIN0037421,10/7/2024 13:07,4.0892426,0,37421
VIN0037422,10/7/2024 13:12,4.2092524,0,37422
VIN0037423,10/7/2024 13:17,4.2636969,0,37423
VIN0037424,10/7/2024 13:22,4.4332435,0,37424
VIN0037425,10/7/2024 13:27,4.1941476,0,37425
VIN0037426,10/7/2024 13:32,3.2241175,0,37426
VIN0037427,10/7/2024 13:37,3.2154929,0,37427
VIN0037428,10/7/2024 13:42,3.7561208,0,37428
VIN0037429,10/7/2024 13:47,3.2027291,0,37429
VIN0037430,10/7/2024 13:53,4.5433409,0,37430
VIN0037431,10/7/2024 13:57,4.2836276,0,37431
VIN0037432,10/7/2024 14:03,4.2491319,0,37432
VIN0037433,10/7/2024 14:08,3.8704718,0,37433
VIN0037434,10/7/2024 14:13,4.960543,0,37434
VIN0037435,10/7/2024 14:18,4.48663,0,37435
VIN0037436,10/7/2024 14:23,3.6781062,0,37436
VIN0037437,10/7/2024 14:28,4.5918004,0,37437
VIN0037438,10/7/2024 14:33,4.4420238,0,37438
VIN0037439,10/7/2024 14:38,4.3783891,0,37439
VIN0037440,10/7/2024 14:43,4.7026995,0,37440
VIN0037441,10/7/2024 14:48,4.5571186,0,37441
VIN0037442,10/7/2024 14:54,3.8424186,0,37442
VIN0037443,10/7/2024 14:59,4.5123674,0,37443
VIN0037444,10/7/2024 15:04,3.8350839,0,37444
VIN0037445,10/7/2024 15:09,3.5907097,0,37445
VIN0037446,10/7/2024 15:14,4.8234068,0,37446
VIN0037447,10/7/2024 15:18,4.0172319,0,37447
VIN0037448,10/7/2024 15:24,4.4799325,0,37448
VIN0037449,10/7/2024 15:29,4.2190547,0,37449
VIN0037450,10/7/2024 15:34,4.4108627,0,37450
VIN0037451,10/7/2024 15:39,4.0848274,0,37451
VIN0037452,10/7/2024 15:44,3.8652804,0,37452
VIN0037453,10/7/2024 15:49,3.5335902,0,37453
VIN0037454,10/7/2024 15:54,4.126241,0,37454
VIN0037455,10/7/2024 15:59,3.6878092,0,37455
VIN0037456,10/7/2024 16:05,5.3950041,0,37456
VIN0037457,10/7/2024 16:10,4.259627,0,37457
VIN0037458,10/7/2024 16:15,4.2502503,0,37458
VIN0037459,10/7/2024 16:20,4.0266334,0,37459
VIN0037460,10/7/2024 16:25,3.7971357,0,37460
VIN0037462,10/7/2024 16:35,3.5988426,0,37461
VIN0037463,10/7/2024 16:40,4.7324077,0,37462
VIN0037464,10/7/2024 16:45,4.7643965,0,37463
VIN0037465,10/7/2024 16:51,3.2420449,0,37464
VIN0037466,10/7/2024 16:56,3.6371864,0,37465
VIN0037468,10/7/2024 17:06,4.7797566,0,37466
VIN0037461,10/7/2024 17:09,3.9075934,39.0047306,37467
VIN0037469,10/7/2024 17:11,4.4104162,0,37468
VIN0037470,10/7/2024 17:16,3.822056,0,37469
VIN0037467,10/7/2024 17:25,4.557843,24.8054974,37470
VIN0037472,10/7/2024 17:26,3.8260099,0,37471
VIN0037471,10/7/2024 17:27,5.2665155,5.4830995,37472
VIN0037473,10/7/2024 17:31,3.9121639,0,37473
VIN0037474,10/7/2024 17:36,4.4791039,0,37474
VIN0037475,10/7/2024 17:41,3.8890966,0,37475
VIN0037476,10/7/2024 17:46,4.8626413,0,37476
VIN0037477,10/7/2024 17:51,4.4868708,0,37477
VIN0037478,10/7/2024 17:57,4.2483576,0,37478
VIN0037479,10/7/2024 18:01,3.7944773,0,37479
VIN0037480,10/7/2024 18:07,4.343883,0,37480
VIN0037481,10/7/2024 18:12,4.3791842,0,37481
VIN0037482,10/7/2024 18:17,3.5866305,0,37482
VIN0037483,10/7/2024 18:21,4.0599854,0,37483
VIN0037484,10/7/2024 18:26,4.328799,0,37484
VIN0037485,10/8/2024 6:04,4.775878,0,37485
VIN0037486,10/8/2024 6:09,3.7918033,0,37486
VIN0037487,10/8/2024 6:14,3.9911957,0,37487
VIN0037488,10/8/2024 6:19,4.1146153,0,37488
VIN0037489,10/8/2024 6:23,4.4769943,0,37489
VIN0037490,10/8/2024 6:28,3.4504998,0,37490
VIN0037491,10/8/2024 6:33,4.3413884,0,37491
VIN0037493,10/8/2024 6:42,2.7326032,0,37492
VIN0037494,10/8/2024 6:47,3.9282264,0,37493
VIN0037496,10/8/2024 6:57,4.5108929,0,37494
VIN0037492,10/8/2024 6:58,3.8967849,20.3083143,37495
VIN0037498,10/8/2024 7:07,3.5282287,0,37496
VIN0037497,10/8/2024 7:12,5.0735883,9.539892,37497
VIN0037499,10/8/2024 7:13,4.3530946,0,37498
VIN0037500,10/8/2024 7:17,3.9458658,0,37499
VIN0037501,10/8/2024 7:21,2.9252236,0,37500
VIN0037495,10/8/2024 7:23,4.9948987,29.9510629,37501
VIN0037502,10/8/2024 7:26,3.5926989,0,37502
VIN0037503,10/8/2024 7:31,3.942387,0,37503
VIN0037504,10/8/2024 7:36,4.4545362,0,37504
VIN0037506,10/8/2024 7:46,3.7749217,0,37505
VIN0037507,10/8/2024 7:50,4.51169,0,37506
VIN0037505,10/8/2024 7:54,4.6986985,13.6662839,37507
VIN0037508,10/8/2024 7:55,3.6904318,0,37508
VIN0037509,10/8/2024 7:59,4.538,0,37509
VIN0037510,10/8/2024 8:05,4.0947296,0,37510
VIN0037511,10/8/2024 8:09,4.6181681,0,37511
VIN0037512,10/8/2024 8:14,3.875665,0,37512
VIN0037514,10/8/2024 8:24,4.3361029,0,37513
VIN0037513,10/8/2024 8:26,4.101692,6.9109115,37514
VIN0037515,10/8/2024 8:28,4.9126192,0,37515
VIN0037516,10/8/2024 8:34,4.3717661,0,37516
VIN0037517,10/8/2024 8:38,4.0756873,0,37517
VIN0037518,10/8/2024 8:43,4.744859,0,37518
VIN0037519,10/8/2024 8:48,3.4363718,0,37519
VIN0037520,10/8/2024 8:53,3.6613299,0,37520
VIN0037521,10/8/2024 8:58,4.1248116,0,37521
VIN0037522,10/8/2024 9:02,4.5726521,0,37522
VIN0037523,10/8/2024 9:07,4.1727175,0,37523
VIN0037524,10/8/2024 9:13,4.1473168,0,37524
VIN0037525,10/8/2024 9:17,4.6578353,0,37525
VIN0037526,10/8/2024 9:22,3.6000911,0,37526
VIN0037527,10/8/2024 9:26,2.9218735,0,37527
VIN0037529,10/8/2024 9:36,4.2038878,0,37528
VIN0037530,10/8/2024 9:41,4.2064755,0,37529
VIN0037531,10/8/2024 9:46,4.4703163,0,37530
VIN0037532,10/8/2024 9:50,4.2133954,0,37531
VIN0037533,10/8/2024 9:56,4.0126938,0,37532
VIN0037534,10/8/2024 10:00,3.9940888,0,37533
VIN0037528,10/8/2024 10:05,4.0311351,34.4409962,37534
VIN0037535,10/8/2024 10:06,3.9093471,0,37535
VIN0037536,10/8/2024 10:10,4.4493536,0,37536
VIN0037537,10/8/2024 10:14,4.3443112,0,37537
VIN0037538,10/8/2024 10:19,4.8785552,0,37538
VIN0037539,10/8/2024 10:24,4.4484754,0,37539
VIN0037540,10/8/2024 10:29,4.2073246,0,37540
VIN0037541,10/8/2024 10:33,4.2924355,0,37541
VIN0037542,10/8/2024 10:38,4.2406638,0,37542
VIN0037543,10/8/2024 10:43,4.7860312,0,37543
VIN0037544,10/8/2024 10:48,4.5317718,0,37544
VIN0037545,10/8/2024 10:53,4.1695098,0,37545
VIN0037546,10/8/2024 10:58,4.3944751,0,37546
VIN0037547,10/8/2024 11:03,3.3324113,0,37547
VIN0037548,10/8/2024 11:07,3.7708736,0,37548
VIN0037549,10/8/2024 11:12,4.0331155,0,37549
VIN0037550,10/8/2024 11:17,4.2234154,0,37550
VIN0037551,10/8/2024 11:21,4.0674129,0,37551
VIN0037552,10/8/2024 11:26,4.1786722,0,37552
VIN0037553,10/8/2024 11:31,4.7888087,0,37553
VIN0037554,10/8/2024 11:36,3.5364985,0,37554
VIN0037555,10/8/2024 11:41,4.2488945,0,37555
VIN0037557,10/8/2024 11:51,4.3938326,0,37556
VIN0037558,10/8/2024 11:56,4.7733056,0,37557
VIN0037556,10/8/2024 11:57,4.2231078,11.8597925,37558
VIN0037559,10/8/2024 12:00,3.3231381,0,37559
VIN0037560,10/8/2024 12:05,4.1266212,0,37560
VIN0037561,10/8/2024 12:10,4.3378606,0,37561
VIN0037562,10/8/2024 12:15,3.7841119,0,37562
VIN0037563,10/8/2024 12:19,3.9149908,0,37563
VIN0037565,10/8/2024 12:29,3.5068242,0,37564
VIN0037564,10/8/2024 12:38,4.6108868,13.7539378,37565
VIN0037566,10/8/2024 12:39,3.7475374,5.4201411,37566
VIN0037567,10/8/2024 12:40,3.6912232,0,37567
VIN0037568,10/8/2024 12:44,3.8122556,0,37568
VIN0037569,10/8/2024 12:49,3.7916688,0,37569
VIN0037570,10/8/2024 12:53,4.1524117,0,37570
VIN0037571,10/8/2024 12:58,4.3769406,0,37571
VIN0037572,10/8/2024 13:03,4.8643128,0,37572
VIN0037573,10/8/2024 13:07,3.4623613,0,37573
VIN0037574,10/8/2024 13:12,4.6590173,0,37574
VIN0037575,10/8/2024 13:17,3.6546905,0,37575
VIN0037576,10/8/2024 13:22,3.7061861,0,37576
VIN0037577,10/8/2024 13:27,3.73375,0,37577
VIN0037578,10/8/2024 13:32,4.0185665,0,37578
VIN0037579,10/8/2024 13:36,4.6340976,0,37579
VIN0037580,10/8/2024 13:41,3.9072165,0,37580
VIN0037582,10/8/2024 13:51,4.2380403,0,37581
VIN0037583,10/8/2024 13:56,3.4522091,0,37582
VIN0037584,10/8/2024 14:01,4.3400178,0,37583
VIN0037585,10/8/2024 14:05,3.9070436,0,37584
VIN0037586,10/8/2024 14:10,4.1156243,0,37585
