VIN,paint_start_time,paint_end_time,paint_proc_min,paint_changeover_min,paint_quality_hold_min,actual_paint_sequence
VIN0035475,2024-09-20 12:02:00,2024-09-20 12:07:00,1.3760774,3.6016038,0.0,35475
VIN0035476,2024-09-20 12:07:00,2024-09-20 12:13:00,1.5847343,4.1952027,0.0,35476
VIN0035478,2024-09-20 12:23:00,2024-09-20 12:24:00,1.2230768,0.0,0.0,35477
VIN0035479,2024-09-20 12:25:00,2024-09-20 12:29:00,1.178463,2.4942394,0.0,35478
VIN0035480,2024-09-20 12:29:00,2024-09-20 12:33:00,1.2795286,2.9113579,0.0,35479
VIN0035481,2024-09-20 12:33:00,2024-09-20 12:38:00,1.4237975,3.1084666,0.0,35480
VIN0035477,2024-09-20 12:38:00,2024-09-20 12:43:00,1.3554888,4.2598367,0.0,35481
VIN0035482,2024-09-20 12:43:00,2024-09-20 12:49:00,1.2829598,4.2322073,0.0,35482
VIN0035483,2024-09-20 12:49:00,2024-09-20 12:53:00,1.2696544,2.6933021,0.0,35483
VIN0035484,2024-09-20 12:53:00,2024-09-20 12:59:00,1.3191735,4.5331825,0.0,35484
VIN0035485,2024-09-20 12:59:00,2024-09-20 13:03:00,1.5079014,3.0473475,0.0,35485
VIN0035486,2024-09-20 13:03:00,2024-09-20 13:09:00,1.2343997,4.3895129,0.0,35486
VIN0035488,2024-09-20 13:09:00,2024-09-20 13:15:00,1.1272585,5.0875865,0.0,35487
VIN0035489,2024-09-20 13:15:00,2024-09-20 13:21:00,1.42863,4.3890863,0.0,35488
VIN0035490,2024-09-20 13:21:00,2024-09-20 13:26:00,1.2772769,4.0035733,0.0,35489
VIN0035487,2024-09-20 13:26:00,2024-09-20 13:33:00,1.6226776,4.6151501,0.0,35490
VIN0035491,2024-09-20 13:33:00,2024-09-20 13:38:00,1.1865603,4.1004849,0.0,35491
VIN0035492,2024-09-20 13:38:00,2024-09-20 13:43:00,1.5678219,3.5520211,0.0,35492
VIN0035493,2024-09-20 13:43:00,2024-09-20 13:49:00,1.3793548,4.7813593,0.0,35493
VIN0035494,2024-09-20 13:49:00,2024-09-20 13:54:00,1.4238584,3.8789856,0.0,35494
VIN0035495,2024-09-20 13:54:00,2024-09-20 13:59:00,1.3210163,2.8746333,0.0,35495
VIN0035496,2024-09-20 13:59:00,2024-09-20 14:04:00,1.4284732,4.1702531,0.0,35496
VIN0035497,2024-09-20 14:04:00,2024-09-20 14:10:00,1.3085934,4.5306182,0.0,35497
VIN0035498,2024-09-20 14:10:00,2024-09-20 14:16:00,1.5629253,4.6873467,0.0,35498
VIN0035499,2024-09-20 14:16:00,2024-09-20 14:22:00,1.6452515,3.7116482,0.0,35499
VIN0035500,2024-09-20 14:22:00,2024-09-20 14:23:00,1.3581485,0.0,0.0,35500
VIN0035501,2024-09-20 14:23:00,2024-09-20 14:28:00,1.4144498,3.611209,0.0,35501
VIN0035502,2024-09-20 14:28:00,2024-09-20 14:30:00,1.4963517,0.0,0.0,35502
VIN0035503,2024-09-20 14:30:00,2024-09-20 14:35:00,1.2167969,4.5396701,0.0,35503
VIN0035504,2024-09-20 14:35:00,2024-09-20 14:40:00,1.5278929,3.5587477,0.0,35504
VIN0035505,2024-09-20 14:40:00,2024-09-20 14:46:00,1.4506878,4.6562473,0.0,35505
VIN0035506,2024-09-20 14:46:00,2024-09-20 14:48:00,1.2604399,0.0,0.0,35506
VIN0035507,2024-09-20 14:48:00,2024-09-20 14:53:00,1.1377334,4.5358946,0.0,35507
VIN0035508,2024-09-20 14:53:00,2024-09-20 15:00:00,1.0282,5.1651064,0.0,35508
VIN0035510,2024-09-20 15:00:00,2024-09-20 15:06:00,1.5561246,4.6278097,0.0,35509
VIN0035511,2024-09-20 15:06:00,2024-09-20 15:07:00,1.0063265,0.0,0.0,35510
VIN0035512,2024-09-20 15:07:00,2024-09-20 15:11:00,1.3735263,3.2483357,0.0,35511
VIN0035513,2024-09-20 15:11:00,2024-09-20 15:16:00,1.5359479,3.4902781,0.0,35512
VIN0035514,2024-09-20 15:16:00,2024-09-20 15:22:00,1.2244918,4.1810329,0.0,35513
VIN0035515,2024-09-20 15:22:00,2024-09-20 15:27:00,1.5192052,3.7090383,0.0,35514
VIN0035516,2024-09-20 15:27:00,2024-09-20 15:32:00,1.513211,3.4579106,0.0,35515
VIN0035517,2024-09-20 15:32:00,2024-09-20 15:38:00,1.3180405,4.6496949,0.0,35516
VIN0035509,2024-09-20 15:38:00,2024-09-20 15:44:00,1.2107702,5.0715074,0.0,35517
VIN0035518,2024-09-20 15:44:00,2024-09-20 15:50:00,1.6170955,3.6768399,0.0,35518
VIN0035520,2024-09-20 15:50:00,2024-09-20 15:55:00,1.4807701,3.9091709,0.0,35519
VIN0035521,2024-09-20 15:55:00,2024-09-20 16:01:00,1.6990246,4.3993584,0.0,35520
VIN0035522,2024-09-20 16:01:00,2024-09-20 16:07:00,1.2653814,4.1669042,0.0,35521
VIN0035519,2024-09-20 16:07:00,2024-09-20 16:12:00,1.4815313,3.7635715,0.0,35522
VIN0035523,2024-09-20 16:12:00,2024-09-20 16:17:00,1.4809531,4.1118032,0.0,35523
VIN0035524,2024-09-20 16:17:00,2024-09-20 16:23:00,1.2026117,4.4152401,0.0,35524
VIN0035525,2024-09-20 16:23:00,2024-09-20 16:29:00,1.2727305,4.6942779,0.0,35525
VIN0035526,2024-09-20 16:29:00,2024-09-20 16:35:00,1.6574228,4.8681842,0.0,35526
VIN0035527,2024-09-20 16:35:00,2024-09-20 16:41:00,1.4381126,3.8581079,0.0,35527
VIN0035528,2024-09-20 16:41:00,2024-09-20 16:46:00,1.5561606,3.9726504,0.0,35528
VIN0035529,2024-09-20 16:46:00,2024-09-20 16:51:00,1.7598771,3.0245338,0.0,35529
VIN0035530,2024-09-20 16:51:00,2024-09-20 16:56:00,1.4423188,3.8105564,0.0,35530
VIN0035531,2024-09-20 16:56:00,2024-09-20 17:02:00,1.3552276,3.979667,0.0,35531
VIN0035532,2024-09-20 17:02:00,2024-09-20 17:07:00,1.0312525,4.2998542,0.0,35532
VIN0035533,2024-09-20 17:07:00,2024-09-20 17:13:00,1.8673064,3.7212346,0.0,35533
VIN0035534,2024-09-20 17:13:00,2024-09-20 17:17:00,1.1174686,2.8143643,0.0,35534
VIN0035535,2024-09-20 17:17:00,2024-09-20 17:21:00,1.3485727,3.1242324,0.0,35535
VIN0035536,2024-09-20 17:21:00,2024-09-20 17:27:00,1.4098652,4.5283538,0.0,35536
VIN0035537,2024-09-20 17:27:00,2024-09-20 17:33:00,1.7015772,4.5458883,0.0,35537
VIN0035538,2024-09-20 17:33:00,2024-09-20 17:40:00,1.3813632,5.1511203,0.0,35538
VIN0035539,2024-09-20 17:40:00,2024-09-20 17:44:00,1.7432795,3.0048446,0.0,35539
VIN0035540,2024-09-20 17:44:00,2024-09-20 17:48:00,0.873239,2.8675908,0.0,35540
VIN0035541,2024-09-20 17:48:00,2024-09-20 17:50:00,1.7064877,0.0,0.0,35541
VIN0035542,2024-09-20 17:50:00,2024-09-20 17:55:00,1.394878,3.2799525,0.0,35542
VIN0035543,2024-09-20 17:55:00,2024-09-20 18:01:00,1.3939067,4.7597646,0.0,35543
VIN0035544,2024-09-20 18:01:00,2024-09-20 18:08:00,1.2484321,6.4908945,0.0,35544
VIN0035545,2024-09-20 18:08:00,2024-09-20 18:13:00,1.2844875,3.0463761,0.0,35545
VIN0035546,2024-09-20 18:13:00,2024-09-20 18:17:00,1.496095,2.2249808,0.0,35546
VIN0035547,2024-09-20 18:17:00,2024-09-20 18:22:00,1.4064984,3.8419449,0.0,35547
VIN0035548,2024-09-20 18:22:00,2024-09-20 18:28:00,1.5106882,4.4262932,0.0,35548
VIN0035549,2024-09-20 18:28:00,2024-09-20 18:33:00,1.3454719,3.8627356,0.0,35549
VIN0035550,2024-09-20 18:33:00,2024-09-20 18:40:00,1.8058248,5.6282318,0.0,35550
VIN0035551,2024-09-20 18:40:00,2024-09-20 18:45:00,1.5170692,3.4292496,0.0,35551
VIN0035552,2024-09-20 18:45:00,2024-09-20 18:50:00,1.301571,3.1385742,0.0,35552
VIN0035553,2024-09-20 18:50:00,2024-09-20 18:56:00,1.8864552,3.9966972,0.0,35553
VIN0035554,2024-09-20 18:56:00,2024-09-20 19:00:00,1.5224651,2.7253076,0.0,35554
VIN0035555,2024-09-20 19:00:00,2024-09-20 19:05:00,1.4945239,3.9199743,0.0,35555
VIN0035556,2024-09-20 19:05:00,2024-09-20 19:07:00,1.4234977,0.0,0.0,35556
VIN0035557,2024-09-20 19:07:00,2024-09-20 19:10:00,1.2391623,1.9619379,0.0,35557
VIN0035558,2024-09-20 19:10:00,2024-09-20 19:11:00,1.5492739,0.0,0.0,35558
VIN0035560,2024-09-21 06:28:00,2024-09-21 06:30:00,1.569984,0.0,0.0,35559
VIN0035561,2024-09-21 06:34:00,2024-09-21 06:40:00,1.3895451,4.8345332,0.0,35560
VIN0035559,2024-09-21 06:42:00,2024-09-21 06:46:00,1.3033248,3.0358671,0.0,35561
VIN0035562,2024-09-21 06:46:00,2024-09-21 06:51:00,1.1932387,3.2817216,0.0,35562
VIN0035563,2024-09-21 06:51:00,2024-09-21 06:57:00,1.3967542,5.023158,0.0,35563
VIN0035564,2024-09-21 06:57:00,2024-09-21 07:03:00,1.2606948,5.0540435,0.0,35564
VIN0035565,2024-09-21 07:03:00,2024-09-21 07:09:00,1.5982584,4.0617185,0.0,35565
VIN0035566,2024-09-21 07:09:00,2024-09-21 07:14:00,1.7980323,3.0101043,0.0,35566
VIN0035569,2024-09-21 07:14:00,2024-09-21 07:20:00,1.3657115,4.7919733,0.0,35567
VIN0035570,2024-09-21 07:20:00,2024-09-21 07:25:00,1.7352606,3.8295489,0.0,35568
VIN0035571,2024-09-21 07:25:00,2024-09-21 07:32:00,1.4216159,5.2529889,0.0,35569
VIN0035567,2024-09-21 07:32:00,2024-09-21 07:37:00,1.2715918,3.9902391,0.0,35570
VIN0035572,2024-09-21 07:37:00,2024-09-21 07:43:00,1.4119213,4.4948344,0.0,35571
VIN0035573,2024-09-21 07:43:00,2024-09-21 07:48:00,1.2274899,3.2020416,0.0,35572
VIN0035568,2024-09-21 07:48:00,2024-09-21 07:54:00,1.7105228,4.64136,0.0,35573
VIN0035574,2024-09-21 07:54:00,2024-09-21 07:57:00,1.2834912,2.1262337,0.0,35574
VIN0035575,2024-09-21 07:57:00,2024-09-21 08:03:00,1.7048497,3.9367594,0.0,35575
VIN0035576,2024-09-21 08:03:00,2024-09-21 08:08:00,1.695863,3.3295096,0.0,35576
VIN0035577,2024-09-21 08:08:00,2024-09-21 08:15:00,1.6960001,4.8542755,0.0,35577
VIN0035578,2024-09-21 08:15:00,2024-09-21 08:19:00,1.436814,3.0960428,0.0,35578
VIN0035579,2024-09-21 08:19:00,2024-09-21 08:25:00,1.6447981,4.5744299,0.0,35579
VIN0035580,2024-09-21 08:25:00,2024-09-21 08:32:00,1.1932177,5.033923,0.0,35580
VIN0035581,2024-09-21 08:32:00,2024-09-21 08:38:00,1.4659647,4.9590748,0.0,35581
VIN0035582,2024-09-21 08:38:00,2024-09-21 08:39:00,1.351636,0.0,0.0,35582
VIN0035583,2024-09-21 08:39:00,2024-09-21 08:46:00,1.2473236,5.6282335,0.0,35583
VIN0035584,2024-09-21 08:46:00,2024-09-21 08:51:00,1.1069164,3.7792452,0.0,35584
VIN0035585,2024-09-21 08:51:00,2024-09-21 08:58:00,1.5672225,4.857147,0.0,35585
VIN0035587,2024-09-21 08:58:00,2024-09-21 09:02:00,1.4784736,3.2259705,0.0,35586
VIN0035588,2024-09-21 09:02:00,2024-09-21 09:07:00,1.274563,3.6494265,0.0,35587
VIN0035586,2024-09-21 09:07:00,2024-09-21 09:14:00,1.6010104,4.9432919,0.0,35588
VIN0035589,2024-09-21 09:14:00,2024-09-21 09:19:00,1.6101963,3.524621,0.0,35589
VIN0035590,2024-09-21 09:19:00,2024-09-21 09:26:00,1.5625259,5.3286084,0.0,35590
VIN0035591,2024-09-21 09:26:00,2024-09-21 09:32:00,1.8582424,3.9020217,0.0,35591
VIN0035592,2024-09-21 09:32:00,2024-09-21 09:38:00,1.2666972,5.3282882,0.0,35592
VIN0035593,2024-09-21 09:38:00,2024-09-21 09:46:00,1.6266127,5.8027277,0.0,35593
VIN0035594,2024-09-21 09:46:00,2024-09-21 09:51:00,1.6160501,3.9800913,0.0,35594
VIN0035595,2024-09-21 09:51:00,2024-09-21 09:53:00,1.7302065,0.0,0.0,35595
VIN0035596,2024-09-21 09:53:00,2024-09-21 09:59:00,1.9039853,4.5980118,0.0,35596
VIN0035597,2024-09-21 09:59:00,2024-09-21 10:06:00,1.5152101,4.8326951,0.0,35597
VIN0035598,2024-09-21 10:06:00,2024-09-21 10:12:00,1.3417995,5.2339913,0.0,35598
VIN0035599,2024-09-21 10:12:00,2024-09-21 10:14:00,1.1459923,0.0,0.0,35599
VIN0035600,2024-09-21 10:14:00,2024-09-21 10:18:00,1.4023284,3.3100606,0.0,35600
VIN0035601,2024-09-21 10:18:00,2024-09-21 10:23:00,1.1414439,3.9622835,0.0,35601
VIN0035602,2024-09-21 10:23:00,2024-09-21 10:30:00,1.5253987,4.8891726,0.0,35602
VIN0035603,2024-09-21 10:30:00,2024-09-21 10:35:00,1.4207593,3.7367288,0.0,35603
VIN0035604,2024-09-21 10:35:00,2024-09-21 10:40:00,1.2776139,3.33101,0.0,35604
VIN0035605,2024-09-21 10:40:00,2024-09-21 10:46:00,1.5928642,4.8317405,0.0,35605
VIN0035606,2024-09-21 10:46:00,2024-09-21 10:53:00,1.3011427,5.7644385,0.0,35606
VIN0035607,2024-09-21 10:53:00,2024-09-21 11:01:00,1.3934277,6.1110288,0.0,35607
VIN0035608,2024-09-21 11:01:00,2024-09-21 11:06:00,1.6249251,3.7279591,0.0,35608
VIN0035609,2024-09-21 11:06:00,2024-09-21 11:11:00,1.2726136,3.3808505,0.0,35609
VIN0035610,2024-09-21 11:11:00,2024-09-21 11:12:00,1.7441412,0.0,0.0,35610
VIN0035611,2024-09-21 11:12:00,2024-09-21 11:14:00,1.264302,0.0,0.0,35611
VIN0035612,2024-09-21 11:14:00,2024-09-21 11:18:00,1.6343567,2.8891717,0.0,35612
VIN0035613,2024-09-21 11:18:00,2024-09-21 11:22:00,1.441884,2.6607621,0.0,35613
VIN0035614,2024-09-21 11:22:00,2024-09-21 11:28:00,1.5468028,3.972006,0.0,35614
VIN0035615,2024-09-21 11:28:00,2024-09-21 11:33:00,1.3898669,4.3147915,0.0,35615
VIN0035616,2024-09-21 11:33:00,2024-09-21 11:38:00,1.4428781,3.4107691,0.0,35616
VIN0035617,2024-09-21 11:38:00,2024-09-21 11:44:00,1.5995637,4.0831101,0.0,35617
VIN0035618,2024-09-21 11:44:00,2024-09-21 11:49:00,1.336347,4.1286858,0.0,35618
VIN0035619,2024-09-21 11:49:00,2024-09-21 11:55:00,1.1497795,4.1875532,0.0,35619
VIN0035620,2024-09-21 11:55:00,2024-09-21 11:59:00,1.2586404,2.6854675,0.0,35620
VIN0035621,2024-09-21 11:59:00,2024-09-21 12:05:00,1.3482961,5.0824338,0.0,35621
VIN0035622,2024-09-21 12:05:00,2024-09-21 12:10:00,1.0990687,4.2184367,0.0,35622
VIN0035624,2024-09-21 12:10:00,2024-09-21 12:17:00,1.5977781,5.2614476,0.0,35623
VIN0035625,2024-09-21 12:17:00,2024-09-21 12:22:00,1.0473409,3.638761,0.0,35624
VIN0035626,2024-09-21 12:22:00,2024-09-21 12:28:00,1.249884,4.7663591,0.0,35625
VIN0035627,2024-09-21 12:28:00,2024-09-21 12:33:00,1.0874158,4.4050587,0.0,35626
VIN0035623,2024-09-21 12:33:00,2024-09-21 12:40:00,1.1887437,5.1579658,0.0,35627
VIN0035628,2024-09-21 12:40:00,2024-09-21 12:44:00,1.6424597,2.8995998,0.0,35628
VIN0035629,2024-09-21 12:44:00,2024-09-21 12:46:00,1.3489819,0.0,0.0,35629
VIN0035630,2024-09-21 12:46:00,2024-09-21 12:50:00,1.2620603,3.0182558,0.0,35630
VIN0035631,2024-09-21 12:50:00,2024-09-21 12:56:00,1.5394276,4.4252348,0.0,35631
VIN0035632,2024-09-21 12:56:00,2024-09-21 12:58:00,1.7495149,0.0,0.0,35632
VIN0035633,2024-09-21 12:58:00,2024-09-21 13:03:00,1.6378798,4.0919765,0.0,35633
VIN0035634,2024-09-21 13:03:00,2024-09-21 13:10:00,1.7125069,4.9768954,0.0,35634
VIN0035635,2024-09-21 13:10:00,2024-09-21 13:14:00,1.53201,2.5963247,0.0,35635
VIN0035636,2024-09-21 13:14:00,2024-09-21 13:20:00,1.3717255,4.2283219,0.0,35636
VIN0035637,2024-09-21 13:20:00,2024-09-21 13:26:00,1.4196979,4.5731741,0.0,35637
VIN0035638,2024-09-21 13:26:00,2024-09-21 13:32:00,1.5555928,5.0077212,0.0,35638
VIN0035639,2024-09-21 13:32:00,2024-09-21 13:39:00,1.7186311,4.62133,0.0,35639
VIN0035640,2024-09-21 13:39:00,2024-09-21 13:40:00,1.5871421,0.0,0.0,35640
VIN0035641,2024-09-21 13:40:00,2024-09-21 13:46:00,1.479987,3.8195408,0.0,35641
VIN0035642,2024-09-21 13:46:00,2024-09-21 13:51:00,1.4635538,3.4880569,0.0,35642
VIN0035643,2024-09-21 13:51:00,2024-09-21 13:57:00,1.1550138,5.1206671,0.0,35643
VIN0035644,2024-09-21 13:57:00,2024-09-21 14:03:00,1.2297252,4.427248,0.0,35644
VIN0035645,2024-09-21 14:03:00,2024-09-21 14:04:00,1.3399206,0.0,0.0,35645
VIN0035646,2024-09-23 06:31:00,2024-09-23 06:37:00,1.6272259,4.6349495,0.0,35646
VIN0035647,2024-09-23 06:37:00,2024-09-23 06:43:00,1.6549963,3.6603749,0.0,35647
VIN0035648,2024-09-23 06:43:00,2024-09-23 06:50:00,1.8360952,5.3436603,0.0,35648
VIN0035649,2024-09-23 06:50:00,2024-09-23 06:55:00,1.078352,3.904269,0.0,35649
VIN0035650,2024-09-23 06:55:00,2024-09-23 07:00:00,1.0577437,4.2951421,0.0,35650
VIN0035651,2024-09-23 07:00:00,2024-09-23 07:02:00,1.5376665,0.0,0.0,35651
VIN0035652,2024-09-23 07:02:00,2024-09-23 07:07:00,1.7650453,3.8791638,0.0,35652
VIN0035653,2024-09-23 07:07:00,2024-09-23 07:13:00,1.0332415,4.2480212,0.0,35653
VIN0035654,2024-09-23 07:15:00,2024-09-23 07:17:00,1.6256578,0.0,0.0,35654
VIN0035655,2024-09-23 07:17:00,2024-09-23 07:21:00,1.4163648,2.5067833,0.0,35655
VIN0035656,2024-09-23 07:21:00,2024-09-23 07:25:00,1.2189426,3.04596,0.0,35656
VIN0035657,2024-09-23 07:25:00,2024-09-23 07:30:00,1.5333144,4.0143048,0.0,35657
VIN0035658,2024-09-23 07:30:00,2024-09-23 07:32:00,1.1340756,0.0,0.0,35658
VIN0035659,2024-09-23 07:32:00,2024-09-23 07:33:00,0.9336084,0.0,0.0,35659
VIN0035660,2024-09-23 07:40:00,2024-09-23 07:45:00,1.5258344,4.0554188,0.0,35660
VIN0035661,2024-09-23 07:45:00,2024-09-23 07:51:00,1.4167291,4.3114707,0.0,35661
VIN0035662,2024-09-23 07:51:00,2024-09-23 07:52:00,1.5415101,0.0,0.0,35662
VIN0035664,2024-09-23 08:02:00,2024-09-23 08:08:00,1.6835467,3.5704721,0.0,35663
VIN0035665,2024-09-23 08:08:00,2024-09-23 08:12:00,1.3978244,3.0424752,0.0,35664
VIN0035666,2024-09-23 08:12:00,2024-09-23 08:18:00,1.3647136,4.5497355,0.0,35665
VIN0035667,2024-09-23 08:18:00,2024-09-23 08:23:00,1.5606061,3.3508483,0.0,35666
VIN0035670,2024-09-23 08:23:00,2024-09-23 08:29:00,1.3615458,4.501583,0.0,35667
VIN0035663,2024-09-23 08:34:00,2024-09-23 08:39:00,1.2094136,3.3573147,0.0,35668
VIN0035669,2024-09-23 08:39:00,2024-09-23 08:45:00,1.5406502,4.791567,0.0,35669
VIN0035672,2024-09-23 08:45:00,2024-09-23 08:49:00,1.2481784,2.9286704,0.0,35670
VIN0035671,2024-09-23 08:49:00,2024-09-23 08:55:00,1.5790061,4.3367868,0.0,35671
VIN0035673,2024-09-23 08:55:00,2024-09-23 09:02:00,1.6124093,5.5114649,0.0,35672
VIN0035674,2024-09-23 09:02:00,2024-09-23 09:09:00,1.5212122,5.34873,0.0,35673
VIN0035675,2024-09-23 09:09:00,2024-09-23 09:14:00,1.4963658,3.3294889,0.0,35674
VIN0035676,2024-09-23 09:14:00,2024-09-23 09:19:00,0.9817786,3.825377,0.0,35675
VIN0035677,2024-09-23 09:19:00,2024-09-23 09:24:00,1.6093908,3.7556775,0.0,35676
VIN0035678,2024-09-23 09:24:00,2024-09-23 09:29:00,1.3621049,3.1115816,0.0,35677
VIN0035679,2024-09-23 09:29:00,2024-09-23 09:30:00,1.5694341,0.0,0.0,35678
VIN0035680,2024-09-23 09:30:00,2024-09-23 09:36:00,1.2548405,4.2995012,0.0,35679
VIN0035681,2024-09-23 09:36:00,2024-09-23 09:38:00,1.9266511,0.0,0.0,35680
VIN0035682,2024-09-23 09:38:00,2024-09-23 09:43:00,0.9942553,4.4037297,0.0,35681
VIN0035668,2024-09-23 09:43:00,2024-09-23 09:50:00,1.8206575,4.8517946,0.0,35682
VIN0035684,2024-09-23 09:50:00,2024-09-23 09:55:00,1.5449756,4.1291344,0.0,35683
VIN0035685,2024-09-23 09:55:00,2024-09-23 09:57:00,1.3623172,0.0,0.0,35684
VIN0035686,2024-09-23 09:57:00,2024-09-23 10:03:00,1.3020118,4.424939,0.0,35685
VIN0035688,2024-09-23 10:03:00,2024-09-23 10:08:00,1.7079554,3.4110838,0.0,35686
VIN0035689,2024-09-23 10:08:00,2024-09-23 11:41:00,1.7252944,4.066966,87.5936138,35687
VIN0035690,2024-09-23 11:41:00,2024-09-23 11:46:00,1.1612744,3.3249405,0.0,35688
VIN0035691,2024-09-23 11:46:00,2024-09-23 11:50:00,1.0969656,3.3657983,0.0,35689
VIN0035683,2024-09-23 11:50:00,2024-09-23 11:51:00,1.3139869,0.0,0.0,35690
VIN0035692,2024-09-23 11:51:00,2024-09-23 11:58:00,1.3707261,4.9726995,0.0,35691
VIN0035693,2024-09-23 11:58:00,2024-09-23 11:59:00,1.7021938,0.0,0.0,35692
VIN0035687,2024-09-23 11:59:00,2024-09-23 12:06:00,1.5709361,5.1056098,0.0,35693
VIN0035695,2024-09-23 12:06:00,2024-09-23 12:08:00,1.667994,0.0,0.0,35694
VIN0035696,2024-09-23 12:08:00,2024-09-23 12:12:00,1.5951578,2.7498993,0.0,35695
VIN0035694,2024-09-23 12:12:00,2024-09-23 12:19:00,1.5617139,5.347986,0.0,35696
VIN0035697,2024-09-23 12:19:00,2024-09-23 12:25:00,1.6038487,4.7313675,0.0,35697
VIN0035698,2024-09-23 12:25:00,2024-09-23 12:30:00,1.502855,3.1314996,0.0,35698
VIN0035699,2024-09-23 12:30:00,2024-09-23 12:37:00,1.3603647,5.5373887,0.0,35699
VIN0035700,2024-09-23 12:37:00,2024-09-23 12:44:00,1.5713106,5.2094902,0.0,35700
VIN0035701,2024-09-23 12:44:00,2024-09-23 12:48:00,1.2891843,3.5116158,0.0,35701
VIN0035702,2024-09-23 12:48:00,2024-09-23 12:54:00,1.3211988,4.2718404,0.0,35702
VIN0035703,2024-09-23 12:54:00,2024-09-23 13:00:00,1.6823837,4.6936357,0.0,35703
VIN0035704,2024-09-23 13:00:00,2024-09-23 13:05:00,1.2455658,3.6357289,0.0,35704
VIN0035705,2024-09-23 13:05:00,2024-09-23 13:12:00,1.7062532,4.794254,0.0,35705
VIN0035706,2024-09-23 13:12:00,2024-09-23 13:15:00,1.3170357,2.2918886,0.0,35706
VIN0035707,2024-09-23 13:15:00,2024-09-23 13:20:00,1.2475068,3.2092548,0.0,35707
VIN0035708,2024-09-23 13:20:00,2024-09-23 13:21:00,1.6976862,0.0,0.0,35708
VIN0035709,2024-09-23 13:21:00,2024-09-23 13:27:00,1.5020808,4.3648769,0.0,35709
VIN0035710,2024-09-23 13:27:00,2024-09-23 13:29:00,1.4470884,0.0,0.0,35710
VIN0035711,2024-09-23 13:29:00,2024-09-23 13:30:00,1.4417798,0.0,0.0,35711
VIN0035712,2024-09-23 13:30:00,2024-09-23 13:35:00,0.9684608,3.7806451,0.0,35712
VIN0035713,2024-09-23 13:35:00,2024-09-23 13:39:00,1.1934602,2.6711717,0.0,35713
VIN0035714,2024-09-23 13:39:00,2024-09-23 13:44:00,1.4997647,3.8488758,0.0,35714
VIN0035715,2024-09-23 13:44:00,2024-09-23 13:51:00,1.6529098,5.6353089,0.0,35715
VIN0035716,2024-09-23 13:51:00,2024-09-23 13:53:00,1.2530173,0.0,0.0,35716
VIN0035717,2024-09-23 13:53:00,2024-09-23 13:58:00,1.554531,3.4099738,0.0,35717
VIN0035718,2024-09-23 13:58:00,2024-09-23 13:59:00,1.1324438,0.0,0.0,35718
VIN0035719,2024-09-23 13:59:00,2024-09-23 14:05:00,1.0962725,5.0554409,0.0,35719
VIN0035720,2024-09-23 14:05:00,2024-09-23 14:10:00,1.4266322,3.9004293,0.0,35720
VIN0035721,2024-09-23 14:10:00,2024-09-23 14:12:00,1.2813193,0.0,0.0,35721
VIN0035722,2024-09-23 14:12:00,2024-09-23 14:13:00,1.4772099,0.0,0.0,35722
VIN0035723,2024-09-23 14:13:00,2024-09-23 14:49:00,1.56274,4.0536844,30.4586732,35723
VIN0035724,2024-09-23 14:49:00,2024-09-23 14:54:00,1.7178817,2.9557715,0.0,35724
VIN0035725,2024-09-23 14:54:00,2024-09-23 14:55:00,1.4140211,0.0,0.0,35725
VIN0035726,2024-09-23 14:55:00,2024-09-23 15:01:00,1.3273687,4.3108772,0.0,35726
VIN0035727,2024-09-23 15:01:00,2024-09-23 15:06:00,1.4783165,3.7149328,0.0,35727
VIN0035728,2024-09-23 15:06:00,2024-09-23 15:12:00,1.5894947,4.2725328,0.0,35728
VIN0035729,2024-09-23 15:12:00,2024-09-23 15:18:00,1.694291,4.5467443,0.0,35729
VIN0035731,2024-09-23 15:18:00,2024-09-23 15:24:00,1.4244915,4.2913212,0.0,35730
VIN0035732,2024-09-23 15:24:00,2024-09-23 15:25:00,1.480386,0.0,0.0,35731
VIN0035733,2024-09-23 15:25:00,2024-09-23 15:31:00,1.4439368,3.8899223,0.0,35732
VIN0035730,2024-09-23 15:31:00,2024-09-23 15:36:00,1.4344944,4.1985015,0.0,35733
VIN0035734,2024-09-23 15:36:00,2024-09-23 15:42:00,1.4562623,3.8579986,0.0,35734
VIN0035735,2024-09-23 15:42:00,2024-09-23 15:48:00,1.3864227,5.146707,0.0,35735
VIN0035736,2024-09-23 15:48:00,2024-09-23 15:54:00,1.6270756,4.4954712,0.0,35736
VIN0035737,2024-09-23 15:54:00,2024-09-23 16:00:00,1.4210942,4.0753931,0.0,35737
VIN0035738,2024-09-23 16:00:00,2024-09-23 16:06:00,1.3462139,4.445981,0.0,35738
VIN0035739,2024-09-23 16:06:00,2024-09-23 16:10:00,0.976962,3.8877998,0.0,35739
VIN0035740,2024-09-23 16:10:00,2024-09-23 16:15:00,1.8020656,2.7351228,0.0,35740
VIN0035741,2024-09-23 16:15:00,2024-09-23 16:16:00,1.1330377,0.0,0.0,35741
VIN0035742,2024-09-23 16:16:00,2024-09-23 16:21:00,1.4277271,3.2572833,0.0,35742
VIN0035743,2024-09-23 16:21:00,2024-09-23 16:26:00,1.3088019,4.0388871,0.0,35743
VIN0035744,2024-09-23 16:26:00,2024-09-23 16:31:00,1.6678632,3.0117192,0.0,35744
